RA,DEC
31.7467,-48.7453
316.385,-53.8300
70.0460,-59.9496
90.7932,-55.8393
82.3795,-45.7344
66.2676,-57.1745
91.5787,-44.3788
346.852,-53.8630
40.7487,-49.5259
318.021,-53.9145
56.3454,-62.4171
326.561,0.163074
307.560,-58.8897
316.575,-52.8915
79.6027,-56.3661
326.743,0.608407
344.290,-40.4146
50.1256,-41.7476
300.341,-57.3323
77.5175,-55.4925
51.0082,-43.9723
19.9074,-58.7002
44.1431,-49.0962
350.638,-45.5782
0.972500,-43.0844
16.2353,-55.5192
14.2766,-55.8581
332.725,-54.1507
5.93668,-43.1801
42.2976,-43.7772
334.493,0.290981
345.760,-42.1818
45.1302,-41.4057
95.4322,-61.4731
77.3439,-52.5191
45.0373,-43.4530
76.1765,-50.6222
58.4527,-44.4947
34.6815,-49.6544
84.6381,-42.8308
60.8315,-51.8235
88.4320,-45.2491
354.963,-48.0603
89.7358,-43.7268
0.0897740,-52.0880
80.6227,-43.8936
73.1060,-45.8658
78.2411,-47.4891
346.323,0.884058
353.007,-0.804679
45.7554,-57.3353
22.5527,-43.6849
67.9314,-41.7557
48.9283,-41.6478
59.1016,-56.3751
88.3404,-56.3585
5.37609,-40.6676
351.763,-45.9720
356.668,-1.74554
55.5541,-44.1984
351.118,-47.0348
343.216,-46.7739
312.172,-54.6213
74.5277,-42.2461
28.1678,-48.8925
20.9963,-46.1805
92.1229,-46.2450
306.101,-56.1478
85.5947,-45.9099
80.1026,-50.6622
343.645,-0.537276
62.5585,-46.7014
29.4634,-43.1524
3.32265,-1.01490
342.072,-43.4316
97.0080,-54.2860
47.9303,-45.8645
346.743,-57.5801
54.3066,-56.0150
350.612,-0.362330
47.5100,-44.6245
54.8497,-58.5580
321.779,-1.05185
320.178,-0.0457410
11.3131,-50.9152
333.313,-56.4398
4.43359,-54.7973
47.5528,-56.4202
18.0215,-56.2171
45.4434,-40.8381
67.9582,-60.2338
63.9403,-58.3899
32.5476,-51.4428
306.807,-49.9002
31.2024,-43.5476
323.863,-59.2227
346.155,0.0713340
345.769,-41.7880
85.1618,-42.3922
347.634,-0.714547
18.4159,-48.1204
330.332,1.09695
94.6907,-55.2852
63.1976,-48.4792
309.943,-53.5035
17.8249,-44.8359
4.03476,-56.5141
81.1242,-44.6705
94.2059,-59.7275
324.306,-58.7997
83.4463,-53.4146
321.095,-56.2049
50.8042,-57.4246
54.1292,-41.9632
356.870,-0.994034
88.7038,-45.5146
72.8618,-47.0773
22.2996,-40.9606
71.9461,-40.8708
52.4633,-58.3975
77.0369,-59.1594
18.3550,-43.1687
334.659,0.0821130
313.678,-59.0726
40.1128,-41.0521
12.4289,-58.4785
345.646,0.0393020
77.7792,-55.5206
32.4925,-47.3677
343.137,-53.0340
24.9927,-49.7440
344.352,-51.2226
348.861,-46.1380
82.5779,-55.7266
97.5685,-55.8423
329.702,-1.48528
63.5684,-54.7366
94.4947,-45.3836
79.0884,-45.6303
312.610,-56.9609
46.7668,-51.3800
59.8973,-45.4608
38.3527,-53.8845
345.535,-46.8862
64.9853,-65.7600
341.993,-1.24748
79.2695,-49.5977
359.093,0.437688
67.1789,-42.1977
355.486,-41.7398
67.1953,-57.5955
50.4462,-55.4787
21.5441,-59.5574
27.0590,-48.3378
315.425,-55.8067
96.2330,-55.0209
43.4865,-46.8520
30.1907,-56.3186
62.9075,-40.4206
82.9360,-49.4150
321.151,-54.2982
355.621,-50.4055
85.5888,-56.4272
36.1818,-44.0935
9.18244,-49.2577
37.7802,-49.0530
22.5814,-55.3872
319.173,-53.9378
303.706,-58.4099
342.350,-41.6011
37.3950,-46.3368
75.6419,-45.5329
37.4697,-49.9828
18.8835,-55.9097
306.585,-52.3735
347.811,-45.9588
20.4941,-46.9856
42.7712,-46.6928
348.221,-47.0948
308.671,-52.5722
348.412,-49.9480
16.2464,-42.5796
27.5690,-43.0176
56.0452,-47.7888
350.331,-52.7274
64.9526,-56.8066
344.877,-46.2448
316.618,-53.7873
64.9749,-61.4992
87.7560,-44.5067
82.1328,-52.4636
80.6434,-51.0480
19.7525,-47.3445
94.9887,-55.3766
79.2700,-55.4938
12.8476,-41.6846
58.3094,-44.8245
328.715,-0.636329
89.8250,-52.2074
11.3050,-45.9311
53.4300,-58.6906
354.524,-42.3428
355.950,-54.0199
20.1879,-50.1189
332.115,-1.10941
57.0840,-43.2304
325.458,0.844448
22.3426,-58.6030
5.69072,-40.4229
321.124,-58.0009
347.062,-45.9155
337.511,-0.503215
20.1509,-50.9978
313.295,-54.3677
34.2412,-54.2385
93.8077,-47.3297
67.6008,-54.4364
73.6426,-48.7081
92.9505,-45.1745
62.0019,-65.3708
29.7686,-49.5358
351.229,-53.1611
12.8731,-46.5358
308.516,-59.2761
72.6757,-48.0192
70.1532,-43.2412
81.5081,-51.3653
22.3167,-56.8378
29.1719,-44.3912
38.3930,-43.9675
25.9616,-56.0671
50.5461,-45.2403
351.080,-44.2680
33.4672,-44.0740
33.3982,-49.9291
56.5956,-42.5679
37.9405,-50.3053
340.763,-0.446487
352.361,-53.8650
328.211,-57.2241
11.2445,-58.3371
353.400,1.77526
23.9670,-42.6669
71.9292,-61.6497
64.1108,-53.7889
16.2257,-47.2807
344.943,-51.7153
55.3945,-48.3071
59.6302,-40.0339
58.6272,-44.6251
82.5778,-43.2713
71.9049,-40.4835
338.097,-0.914065
75.9007,-43.2226
83.2396,-44.8703
42.7320,-42.2784
50.1143,-47.8656
7.98742,-49.2689
66.0505,-65.8759
51.1447,-43.7229
85.6341,-58.9815
73.5909,-48.7120
338.030,-58.4748
49.3451,-58.2679
343.838,-46.9041
16.9504,-56.4718
54.7244,-46.9414
17.4858,-46.9106
86.5829,-58.4445
307.790,-52.1934
38.8359,-54.1506
42.1257,-58.0882
74.4540,-41.4952
57.0300,-58.7415
38.1971,-43.4933
44.9382,-44.2706
90.3938,-52.6412
29.9164,-47.6719
47.9653,-47.2997
67.9313,-53.5118
44.9031,-50.5513
16.4210,-51.8665
323.404,1.71245
93.5282,-48.4480
324.512,0.527019
94.6362,-61.2504
94.6231,-60.1518
72.3084,-44.4270
67.0109,-53.9351
35.9955,-52.3053
60.4263,-56.9385
6.33065,-41.2586
14.4512,-47.1806
321.621,-1.04040
36.3273,-59.6481
40.3497,-50.9398
42.9392,-53.1792
52.0838,-55.2407
320.400,-59.5114
46.9241,-47.7534
346.426,-1.57027
51.4514,-53.2804
65.0717,-59.8253
43.1205,-54.8649
91.1870,-46.7272
351.736,-1.09186
49.9233,-52.9232
341.006,0.823322
58.3498,-57.8070
92.3912,-57.9691
324.241,-56.1088
96.1861,-46.1875
351.504,-47.6729
344.900,-0.900274
80.5667,-40.2647
69.0069,-56.8913
78.7538,-52.4014
77.6854,-61.7991
305.713,-56.7426
51.1772,-48.3735
56.3332,-57.1752
30.1939,-42.7075
2.50498,1.31579
319.000,-1.42147
50.5411,-59.4764
24.9552,-54.9897
317.583,-53.9228
58.2611,-64.7631
1.71332,1.03968
36.2166,-43.5187
336.441,-1.35828
7.25533,-44.8056
1.38233,-42.8119
16.5337,-52.7899
71.2791,-62.3666
343.535,-42.7830
34.9463,-48.7491
4.85390,-49.1860
96.8099,-48.3780
70.6771,-48.7584
82.8635,-54.6400
13.4828,-43.8159
9.08262,-55.2070
359.219,0.362362
356.746,-44.2733
77.3614,-44.4066
354.376,-0.858727
56.1248,-54.0065
82.3721,-44.8775
301.693,-50.9542
305.279,-54.1474
306.117,-55.7045
2.26004,-41.7915
325.706,-51.9755
36.8882,-52.4664
94.9339,-58.0646
33.9743,-54.1642
32.0370,-42.8239
58.4065,-47.7572
70.2845,-49.8360
77.2862,-54.6051
3.70147,1.70728
88.8255,-58.5411
93.4396,-56.0569
88.0383,-49.7425
71.5377,-49.6920
7.23463,-52.8419
344.058,-44.4993
348.597,-47.1685
78.1488,-48.7992
321.086,-55.9140
12.8978,-44.5290
344.251,-0.315282
14.7398,-42.6254
17.7398,-42.7893
34.8211,-42.2807
345.333,-44.6133
33.7505,-51.8847
356.799,-45.5260
337.394,-58.3409
347.389,-0.794365
348.746,1.10873
21.0084,-40.1934
58.8804,-41.3411
56.3192,-53.2180
51.0260,-59.7018
36.4453,-46.7368
321.357,0.544882
71.2198,-43.9846
305.988,-53.5698
25.4924,-40.8733
41.7608,-50.3644
7.25478,-42.5819
54.9529,-50.4140
42.0269,-46.1090
350.492,-50.9507
90.5374,-60.2437
45.8492,-55.1844
90.4011,-48.2732
317.322,-56.1239
84.2862,-43.1086
94.4428,-49.6028
54.2983,-57.4118
89.1378,-45.4130
319.404,-1.17510
335.069,-0.141455
5.20603,-43.2098
38.5836,-52.6049
74.1007,-51.2901
87.3774,-52.0769
325.319,-0.998501
24.0024,-46.1511
44.1997,-59.0572
348.897,-56.3604
9.56299,-41.9960
79.0684,-50.1105
72.7145,-56.6250
85.8448,-54.6418
46.1219,-44.4925
56.6977,-47.2453
333.776,-51.7860
18.7669,-57.5449
33.4369,-44.2387
95.1772,-52.6597
22.2124,-49.2050
329.915,-59.2426
6.31874,-41.6404
18.8826,-51.7865
355.264,-52.5732
320.326,0.211336
2.26646,-51.2546
78.7585,-48.1288
25.3347,-49.8716
30.1823,-58.9625
52.1150,-51.2158
65.8267,-52.8490
1.54569,-41.2911
339.239,0.0224850
21.3556,-51.9864
90.3702,-41.9128
66.9882,-44.6165
15.8334,-47.2634
90.4059,-60.5751
310.584,-56.1268
59.9806,-40.7259
350.194,-52.5551
344.930,-44.0047
311.723,-53.7858
8.63303,-46.2095
48.3593,-44.4354
36.4924,-41.8929
80.2463,-54.3541
337.479,-1.67898
53.7091,-48.2563
57.2096,-46.9084
350.610,-44.1738
51.5010,-53.1124
342.946,-44.1563
29.4831,-48.7784
21.3864,-47.6840
347.202,-57.2615
353.284,-46.8704
23.5541,-57.2850
74.5754,-59.3025
15.5672,-43.9973
21.1198,-42.8863
64.7338,-65.2989
48.2725,-56.4118
77.2995,-58.1627
92.1321,-58.8344
2.71008,-1.24923
24.5060,-44.2047
80.3819,-59.2458
94.5186,-44.9767
11.1557,-51.1149
318.445,-59.6700
310.726,-52.8774
88.5986,-40.5831
25.3568,-52.8601
14.2777,-56.9851
348.124,-56.6305
354.474,0.843274
10.7730,-45.9510
340.751,-45.0243
74.2136,-43.7589
78.1070,-46.3022
95.8735,-46.6177
10.5484,-56.9976
13.1114,-42.5568
6.89628,-46.7139
81.4754,-61.3666
82.4690,-51.0835
352.919,-48.4668
1.49152,1.42568
79.7306,-58.9960
87.8777,-55.2366
8.48122,-57.6735
12.2222,-55.5606
59.9780,-65.0505
354.714,-1.13844
328.842,-51.1488
42.3219,-46.1689
61.3110,-46.4637
324.085,1.37952
81.8036,-59.4054
21.6735,-45.1933
65.8610,-47.0932
33.3726,-50.7197
69.8748,-54.8677
45.9559,-49.9083
53.6289,-59.5263
93.7386,-45.6514
29.6308,-52.0883
319.664,-56.5825
339.133,-52.0660
306.746,-60.0275
3.47868,-1.02037
6.90473,-47.3174
328.618,-58.0842
94.1076,-53.9880
1.62349,1.44086
339.131,1.35085
344.130,-1.38712
82.2060,-52.3768
335.213,0.925168
347.749,-1.69098
343.775,-44.4954
349.059,0.281080
31.3484,-40.3361
64.6909,-54.3747
26.6023,-45.4969
87.4508,-52.4325
2.69281,-53.6136
78.1985,-41.2352
9.21828,-49.7533
355.945,-49.2536
350.147,-48.1635
336.512,-0.556264
59.2492,-65.6961
73.3641,-47.6494
62.5360,-53.5629
327.961,-52.7733
45.9710,-48.5092
346.746,-56.1914
94.8491,-47.9458
87.7939,-44.9681
336.461,-54.9178
40.4238,-53.4173
56.0435,-57.9274
318.913,-55.4974
11.8537,-49.3739
30.8072,-52.6710
347.404,-57.3984
16.5529,-46.1286
72.3935,-47.8941
80.8312,-41.2462
66.9735,-50.0549
73.2049,-40.3650
53.8438,-59.2563
64.4615,-53.9877
24.9114,-45.1320
74.9233,-61.1230
351.438,-44.0438
79.2860,-46.2114
31.4455,-54.2754
352.687,-52.0393
5.67628,-47.6839
44.0441,-55.0032
40.2405,-52.9014
350.746,-0.268563
87.9297,-50.3112
29.2766,-55.2329
353.496,-56.1331
311.048,-54.1418
355.921,-48.9953
87.9599,-53.2610
95.3392,-55.5129
63.8240,-40.6945
324.607,-50.3255
72.1554,-50.7493
321.306,-53.5996
12.1573,-43.3136
42.9965,-49.1107
56.0196,-46.5942
51.2676,-41.4529
314.765,-53.5287
95.2362,-60.2054
340.742,-42.4734
312.741,-51.0322
22.9140,-52.6998
3.80197,-49.7974
343.737,-44.1497
346.120,-57.7869
32.9719,-42.6325
317.129,-56.4965
55.3776,-51.3402
350.422,-44.7933
331.410,-56.5582
45.8354,-59.0080
82.9785,-49.4421
93.1519,-58.0415
22.7992,-56.1502
40.3452,-43.2545
11.1283,-45.7107
77.3370,-44.9161
91.2642,-47.1436
316.642,-58.3520
30.7440,-54.4332
13.5430,-51.2544
47.3979,-57.7528
351.384,-52.3457
18.5353,-50.2857
324.942,-51.2263
342.820,-47.7727
44.9743,-57.3543
76.9140,-42.0416
8.74684,-44.7933
310.981,-55.9353
349.797,0.830138
329.361,-56.7268
345.871,-40.5271
48.5959,-45.5919
13.3576,-55.4697
77.1318,-51.1871
8.79140,-46.4856
54.6598,-42.5175
8.58064,-59.2241
3.65230,2.37647
312.560,-59.4660
29.3138,-52.7672
333.974,-1.72238
75.0098,-45.7590
66.1698,-61.7774
318.236,-1.72785
318.533,0.0707280
18.2002,-46.3093
64.2450,-48.9486
63.2437,-63.4173
77.1577,-54.8895
26.9117,-46.3437
321.941,-58.5195
53.7494,-52.8644
72.3790,-48.9961
85.5938,-51.5088
59.7550,-64.6736
351.476,-0.646220
92.9515,-61.4430
323.549,-56.8249
19.5230,-52.3750
72.5451,-49.7749
38.6913,-43.9200
352.125,1.27488
310.922,-56.6696
93.2885,-53.8478
342.400,-1.48680
331.504,1.01575
60.8464,-63.4484
353.969,-52.3317
17.0911,-49.3269
51.7231,-59.7859
38.5592,-59.7359
79.0388,-42.3706
25.6051,-48.6763
340.363,0.0420490
343.591,-52.8728
48.8433,-50.8394
336.202,-0.107391
343.393,-54.0427
359.173,1.60833
353.081,-40.7679
43.7560,-46.2716
5.89191,-40.5703
72.3982,-41.0503
344.947,-51.1447
71.7731,-40.7341
45.6080,-53.1811
51.1597,-40.7721
314.339,-57.6661
81.2828,-51.3156
37.0395,-41.4408
72.2241,-50.9320
40.8092,-49.2321
80.0188,-46.6383
50.7221,-50.8873
356.998,-45.9246
27.3589,-40.8871
348.646,-55.1176
337.256,-56.2575
91.5307,-54.8633
93.6089,-44.1091
356.050,-0.764664
352.988,1.26873
74.7064,-40.1281
337.402,-56.1174
39.6869,-58.0948
77.8621,-54.0255
42.9943,-47.3270
75.9269,-47.5300
77.6297,-61.5759
345.436,-44.5917
35.4527,-55.8674
337.123,-0.852518
57.3949,-49.3951
6.44418,-54.6811
88.5016,-51.2317
40.4745,-48.5049
21.2839,-57.7307
48.2695,-55.5426
87.4245,-56.3357
90.4198,-57.9284
49.2054,-53.3812
59.4923,-57.6151
58.2434,-51.2244
326.088,-54.7126
73.1898,-55.7219
28.8609,-57.3776
22.1373,-48.2194
14.0668,-45.3484
58.8309,-42.5911
7.77935,-49.5519
19.3216,-44.9691
2.71532,-51.7462
46.1379,-44.5378
2.05545,-0.282074
61.3218,-66.6664
327.279,0.914323
14.7521,-50.4948
343.499,-0.382415
91.7856,-58.4043
68.4923,-44.8522
352.284,-46.9413
66.8026,-47.5549
75.1652,-45.1129
340.882,-51.4828
59.2867,-41.3314
358.157,-0.775048
52.3045,-58.0429
327.110,1.27094
335.163,-0.846253
94.2035,-43.4643
56.1161,-43.1525
74.7393,-44.1557
50.4284,-53.3736
301.427,-58.0663
91.2785,-45.8721
58.3640,-44.5071
28.6799,-60.2255
355.715,-50.1471
72.7211,-62.0609
60.3798,-60.3331
69.4598,-47.5626
20.0880,-45.7707
73.3469,-54.5062
73.7026,-53.7477
33.5588,-56.8641
77.0595,-49.0251
37.8580,-41.7216
83.2113,-47.1529
332.686,1.44826
3.10515,-1.66444
61.7597,-58.3997
335.063,1.66623
82.3609,-60.3944
55.3745,-40.5147
56.9019,-52.0196
25.5840,-49.9126
26.8461,-57.4453
71.2775,-46.9576
303.480,-58.3751
5.85299,-52.0967
75.2301,-52.4023
2.54187,-48.1799
95.4849,-51.6829
55.2187,-57.5804
336.959,0.763188
325.721,0.147334
21.3415,-45.2017
63.8747,-53.7268
336.278,-0.444879
88.9342,-53.1385
315.717,-53.3778
67.6195,-53.1134
73.8897,-47.8155
343.321,-43.5454
34.2519,-49.9031
15.7596,-55.4212
330.999,1.33354
28.3310,-44.3652
73.3560,-49.5473
86.1575,-53.0224
71.6337,-52.7021
89.0181,-41.8824
329.513,0.319890
90.7268,-48.3242
10.2533,-59.1568
321.705,-51.2373
352.217,-57.1451
62.4433,-44.6452
67.0211,-47.1377
22.2226,-57.6649
309.705,-49.6837
65.9722,-57.3631
33.8645,-54.0321
358.416,-45.9887
78.1024,-46.3006
46.8514,-49.8774
42.1036,-59.6382
76.3226,-50.8717
49.0005,-49.6299
54.6709,-46.1608
312.545,-58.9626
88.8043,-40.2136
68.2225,-45.8044
32.1783,-51.0224
311.825,-59.5027
48.7940,-57.5031
54.8294,-48.2150
66.0085,-57.5295
60.0189,-42.1199
328.438,-52.6360
321.035,-0.614587
90.7669,-54.4829
38.6209,-54.9188
318.682,-0.964638
91.6670,-44.0333
60.8464,-63.4484
87.8276,-40.7497
52.3729,-46.2964
59.3526,-47.9915
357.578,-52.1504
359.908,-51.5056
329.072,-54.3069
91.1594,-48.8878
46.7195,-57.9753
51.1931,-42.6310
33.5303,-47.2849
306.726,-52.4124
352.261,-0.646255
90.6945,-60.6120
308.765,-49.4684
58.4916,-57.5341
38.7106,-51.5532
356.837,-0.309946
354.915,-55.7488
318.424,0.739468
66.7930,-47.0746
44.0284,-42.5582
66.5513,-58.5579
57.5161,-48.4526
88.6728,-53.2897
74.8874,-51.4371
60.5972,-56.2917
91.3295,-54.0747
23.9614,-49.1748
334.823,-1.70819
95.0148,-49.7033
343.739,0.686867
94.7881,-46.8773
18.6704,-56.5558
90.7251,-44.4931
92.4390,-42.2101
58.3726,-56.0150
2.79980,0.266005
18.6366,-51.6652
89.4373,-42.1035
51.6716,-45.7672
38.1326,-50.3269
56.9153,-61.0348
328.637,0.508690
38.1205,-43.0521
58.7228,-47.2727
78.1838,-57.6595
89.8919,-52.3723
50.4643,-45.0475
44.6808,-55.9083
3.62679,0.249034
91.0944,-47.9485
335.944,0.939432
67.8587,-61.9484
55.8479,-46.2909
335.339,1.31225
355.373,-53.4350
56.8916,-44.8631
65.4630,-43.9203
44.1324,-49.5177
34.2683,-53.8705
12.1559,-41.7529
323.161,0.143766
320.479,0.175990
81.2359,-45.3775
62.8955,-64.9920
305.606,-53.5303
340.306,-56.9317
52.1055,-58.0505
84.8636,-50.9091
53.6855,-44.3915
321.617,-55.8065
318.158,-58.5047
4.20309,-41.8048
18.4604,-51.5677
90.5088,-55.0156
356.767,-1.06433
92.9298,-58.7201
35.8904,-58.3051
2.79649,-40.8387
344.618,1.15507
70.0499,-43.4560
49.1284,-52.2380
82.4373,-48.0129
3.27735,1.23460
20.1346,-42.5992
19.2767,-53.3572
90.0672,-53.0532
318.690,-50.8694
302.254,-56.8517
40.7826,-43.9890
317.691,-59.5254
338.064,-52.1864
314.830,-53.0481
1.34936,2.41272
8.80266,-50.7978
2.71665,-54.3323
73.1483,-44.7070
54.6601,-48.4720
336.984,-50.7997
23.5883,-46.2046
42.5179,-44.9078
70.7381,-43.6441
21.0904,-49.5526
351.997,-53.2091
1.02938,-51.0679
54.5372,-48.6404
342.258,-0.114852
76.9574,-54.5031
24.4629,-44.4525
341.307,-52.4183
12.1209,-53.0442
347.490,-44.7504
19.2510,-55.4688
358.327,-0.0528490
343.402,-41.1457
17.1353,-50.1691
38.6432,-59.6206
343.679,-57.8609
89.1545,-44.7957
55.0560,-51.3425
22.0796,-59.8051
25.4928,-50.9181
78.4589,-55.4428
98.1008,-53.2188
347.533,-52.8180
18.9054,-56.8904
53.9852,-53.4400
75.2244,-40.6013
14.8362,-41.7952
318.136,-56.2834
2.29929,-53.7829
50.9715,-55.3154
50.6528,-44.2235
96.1367,-56.4003
340.639,-57.4953
5.47082,-49.5866
321.966,-54.0297
79.3643,-57.2259
40.7442,-52.9943
88.8504,-41.1115
333.884,-57.8219
27.1936,-42.2200
353.356,-46.8560
7.44539,-52.1515
6.29535,-58.3608
42.6971,-57.3917
340.742,-42.4734
13.3972,-45.0873
76.9485,-46.5270
35.5387,-57.4763
47.8879,-48.1961
17.0311,-45.2596
342.317,-0.523587
72.7824,-42.4813
44.3776,-49.7880
58.5881,-54.7874
303.433,-56.4012
32.1619,-55.6718
351.903,0.665402
58.1733,-48.9028
4.99665,-46.5363
339.634,1.53295
311.846,-60.1630
0.677182,0.263779
17.1330,-45.8030
85.7832,-45.3392
91.9652,-51.6572
346.004,-46.3318
86.7337,-48.1640
38.9041,-58.3698
33.0367,-53.1152
25.6716,-58.0782
35.9202,-49.6187
8.82912,-43.7781
341.206,-53.1951
337.661,0.236231
342.852,-46.0222
56.5778,-49.5238
346.803,-45.2104
47.7687,-47.1177
73.0070,-48.0985
22.2124,-49.2050
13.6535,-43.6143
39.2606,-56.3077
93.5399,-52.8421
341.547,0.355141
338.161,-50.5826
49.0072,-50.1285
21.6522,-45.4087
22.9681,-42.1785
40.3395,-51.7696
56.6588,-45.0910
343.827,-57.4228
68.5239,-50.9769
89.9827,-49.5794
12.5267,-42.5569
353.797,-52.7634
8.31424,-41.3654
95.5945,-59.3241
13.0652,-42.2605
351.217,-1.40008
43.3031,-50.3308
44.1997,-49.0066
73.3315,-48.8197
304.827,-55.7174
319.718,-50.9716
52.9480,-49.2411
0.272119,-0.973997
24.8366,-45.3589
50.9482,-40.8724
32.9909,-46.9717
61.0360,-64.2986
30.1997,-53.2041
87.5217,-53.2994
45.1263,-48.8078
23.2869,-52.4894
61.5100,-48.1989
0.456380,-41.8431
48.8003,-43.4955
52.6043,-45.2422
323.938,-58.1845
46.7956,-57.9501
19.8438,-57.0173
36.8770,-57.2581
26.0775,-40.7684
340.751,-42.6052
10.0310,-52.0686
60.6463,-43.0128
20.8015,-46.0902
19.1287,-44.6604
345.952,-44.9012
67.2812,-59.0994
13.9498,-46.9160
60.1346,-48.4945
43.2748,-54.5199
22.3163,-56.4068
91.7186,-59.6153
76.4554,-55.7313
354.138,-0.799092
341.738,-51.2781
329.565,0.818296
27.5351,-51.5214
3.33924,-46.4557
13.0050,-55.4167
346.636,-41.2547
36.1702,-43.0098
334.789,-0.503792
67.4293,-60.0740
15.6118,-53.2522
69.6659,-53.3678
341.805,-52.3328
354.150,0.585625
359.834,1.69370
88.8421,-43.3751
341.822,-1.15449
328.301,0.182534
65.0539,-42.5124
8.70983,-52.1675
359.177,-0.182190
15.0022,-49.8377
339.112,-52.5492
85.3403,-51.3280
341.293,-55.7999
300.906,-55.5534
41.1563,-48.5471
59.6181,-40.5976
58.8709,-48.9231
18.3695,-53.7769
343.109,-45.3437
24.6743,-53.5020
43.1282,-57.2845
335.392,1.02492
42.3674,-50.2414
10.3084,-48.5917
29.7384,-40.5403
26.7295,-45.8108
359.190,-0.0831920
3.05468,-45.6581
8.46988,-58.3254
357.060,-46.3021
86.3424,-50.7720
84.8448,-56.0998
56.7326,-65.0773
72.6094,-62.1122
85.0648,-40.2724
325.924,-0.934905
86.1290,-40.8543
5.82541,-50.0828
84.4234,-42.5444
82.7642,-43.1546
356.762,-1.29328
24.2760,-48.5754
324.651,-1.36531
71.0411,-44.4167
18.7282,-52.5117
329.043,1.11692
69.9594,-53.5018
62.8899,-49.9753
338.292,1.61131
70.3210,-40.8857
86.1179,-50.8717
348.442,1.47023
96.9786,-54.9107
57.6803,-53.0221
77.9169,-51.3253
73.7195,-42.5392
93.3237,-53.7051
73.1320,-58.7610
66.2965,-41.6466
346.421,-56.0232
43.3230,-47.5359
42.4241,-53.3259
97.8054,-56.6253
323.298,-1.31370
353.942,-0.197236
352.220,-46.9036
79.9417,-47.6969
88.2980,-43.4212
311.307,-54.9757
45.9502,-49.7130
58.7000,-41.4958
352.292,-58.6813
16.7572,-52.6167
40.6170,-57.1182
92.1528,-57.1255
11.2210,-43.2139
87.7563,-59.5811
12.7470,-43.7626
83.0220,-52.3205
60.9566,-46.7707
42.3959,-43.8150
312.814,-56.2363
1.60273,-51.7576
356.402,-47.0955
10.5396,-54.1730
43.7301,-44.2810
58.3640,-54.0926
56.8776,-52.2812
80.1080,-53.0307
329.772,0.608394
82.1208,-56.1853
14.5338,-49.8640
329.740,-53.2353
52.0942,-58.2606
64.1401,-63.8691
51.2676,-41.4529
91.0139,-47.2772
33.2411,-49.3349
5.98038,-46.2342
51.3552,-56.8978
320.344,-0.819512
59.2836,-52.3150
79.0418,-49.8961
28.9309,-53.7119
351.188,-0.0467460
91.6125,-53.0377
54.8471,-47.1984
83.5242,-42.7641
352.580,-47.0191
3.11041,-53.7624
38.3184,-55.6082
17.8084,-47.8903
77.5067,-51.1135
93.2453,-50.8348
354.649,-56.0741
94.4153,-42.1779
77.9706,-46.1864
38.9997,-55.0214
21.7531,-50.3209
86.7501,-56.4510
327.289,-51.2063
340.067,-0.474890
18.4475,-51.8392
318.601,-0.370055
338.097,-0.914065
31.7922,-44.1235
87.4495,-48.8477
38.4451,-52.7892
70.9492,-58.5016
56.8121,-46.8360
348.176,1.23394
30.5806,-52.7827
91.9279,-44.0224
306.793,-57.4538
52.9645,-52.9744
328.895,1.33004
52.1979,-40.4618
351.668,-53.7504
343.854,-55.5201
81.9655,-56.6213
79.2456,-54.5092
345.105,-54.6972
49.9505,-41.4759
95.7147,-45.1753
18.4245,-42.0836
22.1970,-51.8431
42.5037,-52.0436
94.1879,-40.9224
84.9836,-44.6466
330.376,-0.332815
347.823,-0.319346
64.7410,-55.4584
28.8653,-48.0259
309.340,-55.5924
12.3972,-45.9764
336.042,-50.9818
303.940,-54.3078
37.8004,-52.3874
24.0232,-41.9544
30.9223,-44.0071
82.8241,-49.7509
73.0267,-50.0387
318.034,-53.4949
89.1831,-58.8290
80.3850,-55.5131
39.7893,-44.7466
38.0712,-53.2183
47.0162,-41.5158
326.729,-58.2742
91.6483,-40.1754
59.4173,-39.9684
62.7015,-56.6440
25.6122,-59.4098
46.2026,-42.9026
73.0030,-58.4005
29.1831,-42.6938
76.1949,-46.6504
30.2183,-54.9199
96.7496,-48.7083
51.7000,-43.1650
49.8151,-57.6299
341.274,-41.6932
77.4571,-59.2475
94.5929,-45.2594
43.6381,-44.3753
9.73362,-54.8558
92.2457,-48.0983
87.1284,-46.1800
80.2042,-42.6929
54.0187,-48.3651
344.958,-58.2318
28.2372,-58.2314
16.4401,-47.0818
65.8252,-45.7180
54.0729,-43.7931
42.8741,-58.2694
71.2866,-51.3287
314.734,-56.9339
79.3350,-47.6832
36.9917,-50.3677
59.5087,-53.9053
317.289,-53.7806
54.8564,-44.8285
356.483,-42.3767
329.314,-58.0280
305.116,-58.6039
77.1246,-45.0223
53.8276,-44.3893
6.12780,-40.4919
38.3251,-54.7366
80.4388,-56.9547
346.416,-55.7889
340.254,-0.812665
65.6978,-65.6963
28.9347,-56.0605
77.0106,-58.1579
332.589,0.748857
13.6124,-45.4673
45.2793,-40.4446
87.5150,-42.1133
66.6179,-44.0657
7.51698,-59.0304
10.4975,-57.7807
76.8484,-44.0820
348.889,1.01064
347.851,-49.9399
52.2816,-43.5626
347.489,0.647165
38.0108,-46.7531
32.5303,-56.7104
355.167,-49.2830
58.8568,-41.4354
50.4763,-50.9719
348.165,-58.3502
94.2663,-42.8360
41.5994,-53.0454
